household_id,type,people,rooms,date,day_of_year,outside_temp_c,daily_consumption_kwh,peak_power_kw
H001,Residential,1,7,2024-03-10,70,16.3,7.78,0.91
H001,Residential,1,7,2024-03-11,71,18.6,7.19,0.85
H001,Residential,1,7,2024-03-12,72,23.4,6.15,0.69
H001,Residential,1,7,2024-03-13,73,19.3,6.29,0.79
H001,Residential,1,7,2024-03-14,74,21.6,7.22,0.96
H001,Residential,1,7,2024-03-15,75,19.4,7.94,0.91
H001,Residential,1,7,2024-03-16,76,20.4,5.89,0.73
H001,Residential,1,7,2024-03-17,77,19.4,7.45,0.87
H001,Residential,1,7,2024-03-18,78,19.4,8.06,0.99
H001,Residential,1,7,2024-03-19,79,18.5,7.09,0.95
H001,Residential,1,7,2024-03-20,80,20.8,7.6,0.94
H001,Residential,1,7,2024-03-21,81,18.6,6.69,0.68
H001,Residential,1,7,2024-03-22,82,21.5,7.11,0.88
H001,Residential,1,7,2024-03-23,83,22.5,6.33,0.83
H001,Residential,1,7,2024-03-24,84,21.3,5.51,0.64
H001,Residential,1,7,2024-03-25,85,20.3,7.88,1.01
H001,Residential,1,7,2024-03-26,86,21.8,6.49,0.73
H001,Residential,1,7,2024-03-27,87,20.6,6.87,0.72
H001,Residential,1,7,2024-03-28,88,23.0,6.2,0.75
H001,Residential,1,7,2024-03-29,89,18.2,6.18,0.63
H001,Residential,1,7,2024-03-30,90,21.0,7.43,0.87
H001,Residential,1,7,2024-03-31,91,18.2,6.67,0.88
H001,Residential,1,7,2024-04-01,92,19.2,7.47,0.75
H001,Residential,1,7,2024-04-02,93,24.5,7.53,0.8
H001,Residential,1,7,2024-04-03,94,23.9,7.43,0.81
H001,Residential,1,7,2024-04-04,95,21.1,7.37,0.87
H001,Residential,1,7,2024-04-05,96,19.8,8.34,0.96
H001,Residential,1,7,2024-04-06,97,17.4,6.83,0.9
H001,Residential,1,7,2024-04-07,98,21.9,7.16,0.92
H001,Residential,1,7,2024-04-08,99,27.4,8.02,0.99
H001,Residential,1,7,2024-04-09,100,23.9,8.11,0.98
H001,Residential,1,7,2024-04-10,101,22.3,6.18,0.76
H001,Residential,1,7,2024-04-11,102,24.3,6.98,0.77
H001,Residential,1,7,2024-04-12,103,20.8,8.18,1.04
H001,Residential,1,7,2024-04-13,104,23.2,7.94,0.86
H001,Residential,1,7,2024-04-14,105,24.0,7.34,0.93
H001,Residential,1,7,2024-04-15,106,23.9,7.04,0.92
H001,Residential,1,7,2024-04-16,107,25.6,6.92,0.84
H001,Residential,1,7,2024-04-17,108,24.9,7.41,0.87
H001,Residential,1,7,2024-04-18,109,25.6,7.02,0.86
H001,Residential,1,7,2024-04-19,110,23.3,7.17,0.66
H001,Residential,1,7,2024-04-20,111,26.3,7.62,0.93
H001,Residential,1,7,2024-04-21,112,27.7,6.71,0.79
H001,Residential,1,7,2024-04-22,113,23.2,7.58,0.9
H001,Residential,1,7,2024-04-23,114,23.5,9.3,1.17
H001,Residential,1,7,2024-04-24,115,27.6,5.92,0.7
H001,Residential,1,7,2024-04-25,116,25.0,7.43,0.8
H001,Residential,1,7,2024-04-26,117,28.0,6.65,0.78
H001,Residential,1,7,2024-04-27,118,24.8,8.0,0.96
H001,Residential,1,7,2024-04-28,119,28.3,7.23,0.87
H001,Residential,1,7,2024-04-29,120,26.0,7.75,0.93
H001,Residential,1,7,2024-04-30,121,26.4,8.05,1.04
H001,Residential,1,7,2024-05-01,122,28.8,7.34,0.8
H001,Residential,1,7,2024-05-02,123,25.5,8.02,0.97
H001,Residential,1,7,2024-05-03,124,24.5,5.51,0.72
H001,Residential,1,7,2024-05-04,125,25.5,8.76,0.9
H001,Residential,1,7,2024-05-05,126,27.3,7.47,0.9
H001,Residential,1,7,2024-05-06,127,23.7,7.98,0.91
H001,Residential,1,7,2024-05-07,128,27.8,6.32,0.73
H001,Residential,1,7,2024-05-08,129,25.8,6.6,0.73
H001,Residential,1,7,2024-05-09,130,28.9,7.31,0.86
H001,Residential,1,7,2024-05-10,131,22.6,7.19,0.98
H001,Residential,1,7,2024-05-11,132,25.6,7.77,0.83
H001,Residential,1,7,2024-05-12,133,24.1,7.98,0.86
H001,Residential,1,7,2024-05-13,134,25.7,5.93,0.63
H001,Residential,1,7,2024-05-14,135,27.7,7.9,1.07
H001,Residential,1,7,2024-05-15,136,27.0,7.21,0.83
H001,Residential,1,7,2024-05-16,137,27.0,7.05,0.84
H001,Residential,1,7,2024-05-17,138,27.2,6.14,0.71
H001,Residential,1,7,2024-05-18,139,27.9,7.94,0.87
H001,Residential,1,7,2024-05-19,140,25.8,5.46,0.64
H001,Residential,1,7,2024-05-20,141,29.0,7.67,1.09
H001,Residential,1,7,2024-05-21,142,29.0,6.13,0.81
H001,Residential,1,7,2024-05-22,143,28.5,7.24,0.8
H001,Residential,1,7,2024-05-23,144,28.9,7.11,0.89
H001,Residential,1,7,2024-05-24,145,28.5,8.04,0.89
H001,Residential,1,7,2024-05-25,146,31.7,7.61,0.78
H001,Residential,1,7,2024-05-26,147,27.9,6.7,0.86
H001,Residential,1,7,2024-05-27,148,27.5,6.84,0.89
H001,Residential,1,7,2024-05-28,149,26.8,8.12,1.05
H001,Residential,1,7,2024-05-29,150,26.3,7.59,0.87
H001,Residential,1,7,2024-05-30,151,26.0,6.92,0.81
H001,Residential,1,7,2024-05-31,152,26.7,7.03,0.89
H001,Residential,1,7,2024-06-01,153,28.2,6.38,0.78
H001,Residential,1,7,2024-06-02,154,28.9,7.48,0.86
H001,Residential,1,7,2024-06-03,155,28.5,5.93,0.61
H001,Residential,1,7,2024-06-04,156,27.0,7.74,0.93
H001,Residential,1,7,2024-06-05,157,30.0,7.29,0.94
H001,Residential,1,7,2024-06-06,158,29.8,8.92,0.96
H001,Residential,1,7,2024-06-07,159,28.2,6.41,0.8
H001,Residential,1,7,2024-06-08,160,27.3,7.48,0.91
H001,Residential,1,7,2024-06-09,161,29.5,8.49,1.07
H001,Residential,1,7,2024-06-10,162,28.8,8.06,1.03
H001,Residential,1,7,2024-06-11,163,25.9,6.7,0.75
H001,Residential,1,7,2024-06-12,164,28.4,7.36,0.76
H001,Residential,1,7,2024-06-13,165,29.0,7.2,0.82
H001,Residential,1,7,2024-06-14,166,26.9,7.4,0.94
H001,Residential,1,7,2024-06-15,167,28.8,7.03,0.8
H001,Residential,1,7,2024-06-16,168,25.9,7.14,0.8
H001,Residential,1,7,2024-06-17,169,30.9,6.12,0.62
H001,Residential,1,7,2024-06-18,170,30.7,7.36,1.0
H001,Residential,1,7,2024-06-19,171,28.0,7.52,0.95
H001,Residential,1,7,2024-06-20,172,29.1,7.04,0.89
H001,Residential,1,7,2024-06-21,173,24.1,6.04,0.77
H001,Residential,1,7,2024-06-22,174,26.3,8.31,1.03
H001,Residential,1,7,2024-06-23,175,27.8,7.46,0.87
H001,Residential,1,7,2024-06-24,176,26.4,6.68,0.78
H001,Residential,1,7,2024-06-25,177,29.6,7.0,0.8
H001,Residential,1,7,2024-06-26,178,31.9,6.3,0.91
H001,Residential,1,7,2024-06-27,179,26.1,6.46,0.8
H001,Residential,1,7,2024-06-28,180,26.7,6.81,0.78
H001,Residential,1,7,2024-06-29,181,28.6,8.49,1.05
H001,Residential,1,7,2024-06-30,182,31.0,6.83,0.75
H001,Residential,1,7,2024-07-01,183,25.8,7.66,1.02
H001,Residential,1,7,2024-07-02,184,28.4,6.81,0.77
H001,Residential,1,7,2024-07-03,185,31.2,7.5,0.93
H001,Residential,1,7,2024-07-04,186,24.9,7.1,0.92
H001,Residential,1,7,2024-07-05,187,25.5,7.83,0.96
H001,Residential,1,7,2024-07-06,188,27.0,7.16,0.86
H001,Residential,1,7,2024-07-07,189,26.8,6.07,0.72
H001,Residential,1,7,2024-07-08,190,29.1,6.2,0.74
H001,Residential,1,7,2024-07-09,191,28.0,6.82,0.77
H001,Residential,1,7,2024-07-10,192,24.3,6.3,0.72
H001,Residential,1,7,2024-07-11,193,28.3,7.5,1.0
H001,Residential,1,7,2024-07-12,194,26.3,6.86,0.81
H001,Residential,1,7,2024-07-13,195,29.6,9.36,1.04
H001,Residential,1,7,2024-07-14,196,26.0,5.95,0.68
H001,Residential,1,7,2024-07-15,197,25.9,7.35,0.95
H001,Residential,1,7,2024-07-16,198,28.0,6.39,0.8
H001,Residential,1,7,2024-07-17,199,28.3,6.84,0.85
H001,Residential,1,7,2024-07-18,200,27.6,7.3,0.85
H001,Residential,1,7,2024-07-19,201,23.7,5.53,0.69
H001,Residential,1,7,2024-07-20,202,27.6,7.74,0.87
H001,Residential,1,7,2024-07-21,203,24.7,8.57,1.0
H001,Residential,1,7,2024-07-22,204,26.9,6.87,0.88
H001,Residential,1,7,2024-07-23,205,23.8,7.39,0.94
H001,Residential,1,7,2024-07-24,206,27.0,7.94,0.87
H001,Residential,1,7,2024-07-25,207,24.7,7.08,0.79
H001,Residential,1,7,2024-07-26,208,23.7,6.78,0.81
H001,Residential,1,7,2024-07-27,209,27.2,5.84,0.79
H001,Residential,1,7,2024-07-28,210,26.2,7.66,0.77
H001,Residential,1,7,2024-07-29,211,24.6,7.12,0.87
H001,Residential,1,7,2024-07-30,212,28.2,6.47,0.69
H001,Residential,1,7,2024-07-31,213,24.6,7.29,0.82
H001,Residential,1,7,2024-08-01,214,25.4,6.78,0.78
H001,Residential,1,7,2024-08-02,215,25.7,6.82,0.78
H001,Residential,1,7,2024-08-03,216,24.0,8.02,0.91
H001,Residential,1,7,2024-08-04,217,25.8,6.24,0.74
H001,Residential,1,7,2024-08-05,218,23.9,7.95,0.91
H001,Residential,1,7,2024-08-06,219,23.9,6.19,0.65
H001,Residential,1,7,2024-08-07,220,27.0,6.72,0.85
H001,Residential,1,7,2024-08-08,221,22.5,8.58,1.08
H001,Residential,1,7,2024-08-09,222,19.9,8.01,1.02
H001,Residential,1,7,2024-08-10,223,27.0,7.63,0.8
H001,Residential,1,7,2024-08-11,224,28.6,6.52,0.8
H001,Residential,1,7,2024-08-12,225,23.1,6.82,0.86
H001,Residential,1,7,2024-08-13,226,20.2,7.25,0.79
H001,Residential,1,7,2024-08-14,227,23.0,7.23,0.86
H001,Residential,1,7,2024-08-15,228,22.9,7.13,0.84
H001,Residential,1,7,2024-08-16,229,23.0,7.18,0.98
H001,Residential,1,7,2024-08-17,230,21.1,7.4,1.02
H001,Residential,1,7,2024-08-18,231,24.0,6.16,0.64
H001,Residential,1,7,2024-08-19,232,23.8,6.83,0.98
H001,Residential,1,7,2024-08-20,233,20.0,7.86,0.87
H001,Residential,1,7,2024-08-21,234,23.8,6.21,0.8
H001,Residential,1,7,2024-08-22,235,26.1,7.06,0.91
H001,Residential,1,7,2024-08-23,236,22.6,6.61,0.72
H001,Residential,1,7,2024-08-24,237,21.5,7.64,0.95
H001,Residential,1,7,2024-08-25,238,21.7,6.92,0.82
H001,Residential,1,7,2024-08-26,239,22.9,8.26,1.03
H001,Residential,1,7,2024-08-27,240,18.5,7.56,0.92
H001,Residential,1,7,2024-08-28,241,21.8,6.26,0.82
H001,Residential,1,7,2024-08-29,242,20.6,7.68,0.92
H001,Residential,1,7,2024-08-30,243,24.5,6.64,0.78
H001,Residential,1,7,2024-08-31,244,20.7,7.12,0.92
H001,Residential,1,7,2024-09-01,245,23.8,7.43,0.93
H001,Residential,1,7,2024-09-02,246,18.7,6.85,0.86
H001,Residential,1,7,2024-09-03,247,21.6,7.84,0.88
H001,Residential,1,7,2024-09-04,248,20.9,6.64,0.72
H001,Residential,1,7,2024-09-05,249,18.6,6.75,0.77
H001,Residential,1,7,2024-09-06,250,20.3,6.73,0.76
H001,Residential,1,7,2024-09-07,251,22.0,7.13,0.9
H001,Residential,1,7,2024-09-08,252,19.1,7.99,1.03
H001,Residential,1,7,2024-09-09,253,16.5,7.94,0.93
H001,Residential,1,7,2024-09-10,254,19.3,8.43,1.12
H001,Residential,1,7,2024-09-11,255,17.6,8.89,1.17
H001,Residential,1,7,2024-09-12,256,18.4,6.46,0.78
H001,Residential,1,7,2024-09-13,257,18.7,7.25,0.81
H001,Residential,1,7,2024-09-14,258,15.6,7.13,0.96
H001,Residential,1,7,2024-09-15,259,15.6,7.1,0.84
H001,Residential,1,7,2024-09-16,260,19.3,7.96,0.96
H001,Residential,1,7,2024-09-17,261,17.3,7.7,0.89
H001,Residential,1,7,2024-09-18,262,13.4,8.83,0.98
H001,Residential,1,7,2024-09-19,263,19.3,8.37,0.88
H001,Residential,1,7,2024-09-20,264,18.2,7.46,0.93
H001,Residential,1,7,2024-09-21,265,16.3,10.1,1.13
H001,Residential,1,7,2024-09-22,266,15.0,8.43,1.25
H001,Residential,1,7,2024-09-23,267,18.8,10.88,1.18
H001,Residential,1,7,2024-09-24,268,17.7,8.15,0.87
H001,Residential,1,7,2024-09-25,269,21.2,8.56,1.06
H001,Residential,1,7,2024-09-26,270,17.5,7.46,1.0
H001,Residential,1,7,2024-09-27,271,17.3,10.08,1.21
H001,Residential,1,7,2024-09-28,272,16.2,10.39,1.29
H001,Residential,1,7,2024-09-29,273,17.8,8.77,0.89
H001,Residential,1,7,2024-09-30,274,17.3,7.45,0.84
H001,Residential,1,7,2024-10-01,275,18.2,8.67,0.94
H001,Residential,1,7,2024-10-02,276,14.9,8.27,0.84
H001,Residential,1,7,2024-10-03,277,14.9,10.68,1.28
H001,Residential,1,7,2024-10-04,278,14.7,10.15,0.99
H001,Residential,1,7,2024-10-05,279,16.8,9.26,0.99
H001,Residential,1,7,2024-10-06,280,17.9,6.43,0.73
H001,Residential,1,7,2024-10-07,281,14.2,8.63,0.96
H001,Residential,1,7,2024-10-08,282,14.2,10.22,1.26
H001,Residential,1,7,2024-10-09,283,15.3,8.73,1.06
H001,Residential,1,7,2024-10-10,284,14.2,9.01,1.15
H001,Residential,1,7,2024-10-11,285,16.2,6.34,0.8
H001,Residential,1,7,2024-10-12,286,10.3,10.25,1.33
H001,Residential,1,7,2024-10-13,287,12.7,9.47,1.13
H001,Residential,1,7,2024-10-14,288,12.7,7.17,0.87
H001,Residential,1,7,2024-10-15,289,9.7,9.7,1.2
H001,Residential,1,7,2024-10-16,290,12.1,9.05,1.09
H001,Residential,1,7,2024-10-17,291,12.0,8.58,0.99
H001,Residential,1,7,2024-10-18,292,13.2,6.87,0.8
H001,Residential,1,7,2024-10-19,293,15.4,7.88,0.88
H001,Residential,1,7,2024-10-20,294,12.8,8.28,1.02
H001,Residential,1,7,2024-10-21,295,11.3,8.96,1.06
H001,Residential,1,7,2024-10-22,296,12.9,8.05,0.91
H001,Residential,1,7,2024-10-23,297,14.8,7.57,0.85
H001,Residential,1,7,2024-10-24,298,11.0,9.17,0.99
H001,Residential,1,7,2024-10-25,299,11.0,9.62,1.23
H001,Residential,1,7,2024-10-26,300,13.5,8.48,1.02
H001,Residential,1,7,2024-10-27,301,12.0,8.48,0.94
H001,Residential,1,7,2024-10-28,302,13.4,8.44,1.07
H001,Residential,1,7,2024-10-29,303,12.1,7.12,0.81
H001,Residential,1,7,2024-10-30,304,13.3,8.8,0.93
H001,Residential,1,7,2024-10-31,305,10.1,9.55,1.23
H001,Residential,1,7,2024-11-01,306,11.8,8.95,1.02
H001,Residential,1,7,2024-11-02,307,11.3,10.47,1.21
H001,Residential,1,7,2024-11-03,308,9.4,7.91,0.94
H001,Residential,1,7,2024-11-04,309,8.7,8.11,1.05
H001,Residential,1,7,2024-11-05,310,12.6,8.87,1.06
H001,Residential,1,7,2024-11-06,311,10.7,9.31,1.0
H001,Residential,1,7,2024-11-07,312,9.4,9.99,1.24
H001,Residential,1,7,2024-11-08,313,11.0,8.78,1.0
H001,Residential,1,7,2024-11-09,314,13.1,9.48,1.3
H001,Residential,1,7,2024-11-10,315,6.8,11.92,1.42
H001,Residential,1,7,2024-11-11,316,8.2,10.81,1.06
H001,Residential,1,7,2024-11-12,317,9.1,9.68,1.19
H001,Residential,1,7,2024-11-13,318,13.3,6.63,0.91
H001,Residential,1,7,2024-11-14,319,11.1,9.88,1.32
H001,Residential,1,7,2024-11-15,320,11.9,9.96,1.36
H001,Residential,1,7,2024-11-16,321,8.4,11.43,1.25
H001,Residential,1,7,2024-11-17,322,8.4,9.33,1.19
H001,Residential,1,7,2024-11-18,323,11.1,9.79,1.1
H001,Residential,1,7,2024-11-19,324,10.4,10.25,1.24
H001,Residential,1,7,2024-11-20,325,11.2,10.56,1.13
H001,Residential,1,7,2024-11-21,326,9.8,8.82,1.0
H001,Residential,1,7,2024-11-22,327,10.6,9.15,1.03
H001,Residential,1,7,2024-11-23,328,10.3,10.69,1.36
H001,Residential,1,7,2024-11-24,329,11.4,9.11,1.15
H001,Residential,1,7,2024-11-25,330,11.4,8.05,0.98
H001,Residential,1,7,2024-11-26,331,7.0,11.26,1.2
H001,Residential,1,7,2024-11-27,332,5.8,11.99,1.39
H001,Residential,1,7,2024-11-28,333,11.6,9.07,1.01
H001,Residential,1,7,2024-11-29,334,11.9,9.07,1.16
H001,Residential,1,7,2024-11-30,335,7.9,10.67,1.39
H001,Residential,1,7,2024-12-01,336,6.3,12.76,1.65
H001,Residential,1,7,2024-12-02,337,9.8,8.8,0.98
H001,Residential,1,7,2024-12-03,338,11.3,8.56,0.8
H001,Residential,1,7,2024-12-04,339,12.8,8.57,0.88
H001,Residential,1,7,2024-12-05,340,10.5,10.22,1.36
H001,Residential,1,7,2024-12-06,341,8.9,8.52,0.98
H001,Residential,1,7,2024-12-07,342,7.9,9.52,1.07
H001,Residential,1,7,2024-12-08,343,9.5,7.79,1.05
H001,Residential,1,7,2024-12-09,344,9.0,10.02,1.31
H001,Residential,1,7,2024-12-10,345,7.7,9.34,1.11
H001,Residential,1,7,2024-12-11,346,13.2,8.11,0.94
H001,Residential,1,7,2024-12-12,347,12.7,9.17,1.08
H001,Residential,1,7,2024-12-13,348,11.5,8.44,1.02
H001,Residential,1,7,2024-12-14,349,7.8,11.25,1.51
H001,Residential,1,7,2024-12-15,350,11.0,8.93,1.1
H001,Residential,1,7,2024-12-16,351,10.7,9.95,1.25
H001,Residential,1,7,2024-12-17,352,10.3,9.92,1.29
H001,Residential,1,7,2024-12-18,353,11.8,8.3,0.9
H001,Residential,1,7,2024-12-19,354,10.7,9.16,1.16
H001,Residential,1,7,2024-12-20,355,10.9,10.21,1.19
H001,Residential,1,7,2024-12-21,356,10.7,10.17,0.97
H001,Residential,1,7,2024-12-22,357,10.2,8.18,0.81
H001,Residential,1,7,2024-12-23,358,6.4,11.8,1.29
H001,Residential,1,7,2024-12-24,359,9.8,8.62,1.07
H001,Residential,1,7,2024-12-25,360,8.7,11.53,1.39
H001,Residential,1,7,2024-12-26,361,7.5,11.69,1.41
H001,Residential,1,7,2024-12-27,362,12.8,8.81,1.21
H001,Residential,1,7,2024-12-28,363,12.9,9.1,0.97
H001,Residential,1,7,2024-12-29,364,12.3,8.55,1.02
H001,Residential,1,7,2024-12-30,365,10.4,10.07,1.23
H001,Residential,1,7,2024-12-31,366,12.4,8.38,0.94
H001,Residential,1,7,2025-01-01,1,10.0,9.81,1.17
H001,Residential,1,7,2025-01-02,2,10.4,10.26,1.06
H001,Residential,1,7,2025-01-03,3,8.1,9.77,1.29
H001,Residential,1,7,2025-01-04,4,10.9,9.11,1.03
H001,Residential,1,7,2025-01-05,5,10.3,8.34,1.15
H001,Residential,1,7,2025-01-06,6,7.9,9.32,1.11
H001,Residential,1,7,2025-01-07,7,10.2,7.77,1.0
H001,Residential,1,7,2025-01-08,8,10.3,10.16,1.2
H001,Residential,1,7,2025-01-09,9,13.7,9.76,1.16
H001,Residential,1,7,2025-01-10,10,12.2,10.02,1.14
H001,Residential,1,7,2025-01-11,11,10.6,8.23,0.99
H001,Residential,1,7,2025-01-12,12,11.1,9.84,1.2
H001,Residential,1,7,2025-01-13,13,10.9,10.56,1.18
H001,Residential,1,7,2025-01-14,14,10.5,8.97,1.06
H001,Residential,1,7,2025-01-15,15,9.0,10.09,1.14
H001,Residential,1,7,2025-01-16,16,10.8,7.42,1.05
H001,Residential,1,7,2025-01-17,17,9.8,9.92,1.17
H001,Residential,1,7,2025-01-18,18,9.0,9.37,1.25
H001,Residential,1,7,2025-01-19,19,12.2,8.95,1.05
H001,Residential,1,7,2025-01-20,20,12.1,7.43,0.9
H001,Residential,1,7,2025-01-21,21,8.3,10.83,1.15
H001,Residential,1,7,2025-01-22,22,11.4,9.99,1.15
H001,Residential,1,7,2025-01-23,23,13.5,7.68,0.93
H001,Residential,1,7,2025-01-24,24,13.7,7.33,0.98
H001,Residential,1,7,2025-01-25,25,13.8,6.78,0.82
H001,Residential,1,7,2025-01-26,26,12.1,8.57,1.13
H001,Residential,1,7,2025-01-27,27,10.6,8.81,1.1
H001,Residential,1,7,2025-01-28,28,10.3,8.0,1.08
H001,Residential,1,7,2025-01-29,29,13.0,8.88,1.05
H001,Residential,1,7,2025-01-30,30,13.2,8.05,1.14
H001,Residential,1,7,2025-01-31,31,14.9,7.05,0.81
H001,Residential,1,7,2025-02-01,32,14.7,7.89,0.88
H001,Residential,1,7,2025-02-02,33,12.6,9.56,1.03
H001,Residential,1,7,2025-02-03,34,10.8,9.84,1.39
H001,Residential,1,7,2025-02-04,35,12.5,8.55,1.09
H001,Residential,1,7,2025-02-05,36,13.6,8.81,1.02
H001,Residential,1,7,2025-02-06,37,13.0,7.51,0.98
H001,Residential,1,7,2025-02-07,38,12.5,8.7,1.09
H001,Residential,1,7,2025-02-08,39,14.1,8.67,1.19
H001,Residential,1,7,2025-02-09,40,12.9,8.13,0.85
H001,Residential,1,7,2025-02-10,41,12.8,8.94,1.04
H001,Residential,1,7,2025-02-11,42,14.6,7.36,0.84
H001,Residential,1,7,2025-02-12,43,13.5,8.76,0.88
H001,Residential,1,7,2025-02-13,44,14.8,8.36,1.08
H001,Residential,1,7,2025-02-14,45,15.0,5.57,0.65
H001,Residential,1,7,2025-02-15,46,12.6,10.14,1.28
H001,Residential,1,7,2025-02-16,47,13.9,5.7,0.81
H001,Residential,1,7,2025-02-17,48,17.5,6.82,0.79
H001,Residential,1,7,2025-02-18,49,13.0,9.37,1.08
H001,Residential,1,7,2025-02-19,50,11.4,8.77,1.05
H001,Residential,1,7,2025-02-20,51,12.0,7.55,0.97
H001,Residential,1,7,2025-02-21,52,15.6,6.86,0.78
H001,Residential,1,7,2025-02-22,53,15.7,8.88,1.0
H001,Residential,1,7,2025-02-23,54,15.6,6.22,0.8
H001,Residential,1,7,2025-02-24,55,18.2,8.01,0.98
H001,Residential,1,7,2025-02-25,56,11.3,9.05,0.9
H001,Residential,1,7,2025-02-26,57,17.0,6.48,0.7
H001,Residential,1,7,2025-02-27,58,19.3,6.78,0.9
H001,Residential,1,7,2025-02-28,59,14.6,7.17,0.88
H001,Residential,1,7,2025-03-01,60,16.1,8.64,0.97
H001,Residential,1,7,2025-03-02,61,15.6,8.26,0.97
H001,Residential,1,7,2025-03-03,62,15.5,6.4,0.76
H001,Residential,1,7,2025-03-04,63,16.7,7.13,0.9
H001,Residential,1,7,2025-03-05,64,20.0,6.58,0.7
H001,Residential,1,7,2025-03-06,65,20.9,8.13,0.9
H001,Residential,1,7,2025-03-07,66,17.1,6.35,0.77
H001,Residential,1,7,2025-03-08,67,21.3,8.77,1.04
H001,Residential,1,7,2025-03-09,68,18.1,7.18,0.89
H001,Residential,1,7,2025-03-10,69,21.4,6.36,0.68
H001,Residential,1,7,2025-03-11,70,18.2,6.71,0.82
H001,Residential,1,7,2025-03-12,71,18.8,6.62,0.86
H001,Residential,1,7,2025-03-13,72,19.4,6.28,0.78
H001,Residential,1,7,2025-03-14,73,24.6,7.27,0.87
H001,Residential,1,7,2025-03-15,74,20.6,6.63,0.78
H001,Residential,1,7,2025-03-16,75,17.9,5.64,0.63
H001,Residential,1,7,2025-03-17,76,21.1,6.93,0.82
H001,Residential,1,7,2025-03-18,77,18.9,5.9,0.77
H001,Residential,1,7,2025-03-19,78,18.8,6.66,0.79
H001,Residential,1,7,2025-03-20,79,21.5,6.55,0.72
H001,Residential,1,7,2025-03-21,80,20.1,6.57,0.75
H001,Residential,1,7,2025-03-22,81,20.7,9.07,1.1
H001,Residential,1,7,2025-03-23,82,20.4,7.24,0.84
H001,Residential,1,7,2025-03-24,83,21.1,7.38,0.91
H001,Residential,1,7,2025-03-25,84,21.4,5.92,0.73
H001,Residential,1,7,2025-03-26,85,17.3,6.82,0.87
H001,Residential,1,7,2025-03-27,86,22.2,7.36,0.98
H001,Residential,1,7,2025-03-28,87,19.4,6.46,0.83
H001,Residential,1,7,2025-03-29,88,18.7,8.25,0.91
H001,Residential,1,7,2025-03-30,89,21.4,6.33,0.7
H001,Residential,1,7,2025-03-31,90,21.8,6.99,0.83
H001,Residential,1,7,2025-04-01,91,20.5,6.78,0.78
H001,Residential,1,7,2025-04-02,92,23.4,7.32,0.79
H001,Residential,1,7,2025-04-03,93,19.7,6.74,0.77
H001,Residential,1,7,2025-04-04,94,21.5,7.0,0.8
H001,Residential,1,7,2025-04-05,95,21.3,7.38,0.83
H001,Residential,1,7,2025-04-06,96,22.5,6.67,0.77
H001,Residential,1,7,2025-04-07,97,23.2,7.55,0.98
H001,Residential,1,7,2025-04-08,98,21.0,7.37,0.89
H001,Residential,1,7,2025-04-09,99,24.3,7.14,1.02
H001,Residential,1,7,2025-04-10,100,23.3,6.89,0.83
H001,Residential,1,7,2025-04-11,101,19.9,7.77,0.9
H001,Residential,1,7,2025-04-12,102,19.9,7.38,0.88
H001,Residential,1,7,2025-04-13,103,23.6,6.98,0.85
H001,Residential,1,7,2025-04-14,104,23.3,7.28,0.9
H001,Residential,1,7,2025-04-15,105,23.7,8.42,1.17
H001,Residential,1,7,2025-04-16,106,24.0,6.23,0.69
H001,Residential,1,7,2025-04-17,107,24.6,7.75,0.99
H001,Residential,1,7,2025-04-18,108,26.0,5.84,0.71
H001,Residential,1,7,2025-04-19,109,22.4,7.72,0.8
H001,Residential,1,7,2025-04-20,110,22.4,8.33,1.05
H001,Residential,1,7,2025-04-21,111,22.7,7.55,0.99
H001,Residential,1,7,2025-04-22,112,25.3,7.32,0.81
H001,Residential,1,7,2025-04-23,113,27.2,6.8,0.81
H001,Residential,1,7,2025-04-24,114,24.3,7.22,0.74
H001,Residential,1,7,2025-04-25,115,20.7,7.02,0.75
H001,Residential,1,7,2025-04-26,116,22.2,6.97,0.9
H001,Residential,1,7,2025-04-27,117,23.9,6.99,0.8
H001,Residential,1,7,2025-04-28,118,24.6,7.34,0.8
H001,Residential,1,7,2025-04-29,119,24.9,6.65,0.81
H001,Residential,1,7,2025-04-30,120,25.9,6.62,0.76
H001,Residential,1,7,2025-05-01,121,25.3,6.22,0.71
H001,Residential,1,7,2025-05-02,122,27.9,7.48,0.94
H001,Residential,1,7,2025-05-03,123,24.9,7.97,0.86
H001,Residential,1,7,2025-05-04,124,24.7,7.37,0.81
H001,Residential,1,7,2025-05-05,125,27.2,7.89,0.95
H001,Residential,1,7,2025-05-06,126,23.7,7.26,0.93
H001,Residential,1,7,2025-05-07,127,27.2,7.48,0.98
H001,Residential,1,7,2025-05-08,128,26.8,7.42,0.84
H001,Residential,1,7,2025-05-09,129,26.5,7.13,0.91
H001,Residential,1,7,2025-05-10,130,29.7,7.16,0.8
H001,Residential,1,7,2025-05-11,131,25.8,8.79,1.2
H001,Residential,1,7,2025-05-12,132,30.7,6.94,0.75
H001,Residential,1,7,2025-05-13,133,26.7,6.72,0.89
H001,Residential,1,7,2025-05-14,134,24.9,7.51,0.85
H001,Residential,1,7,2025-05-15,135,27.4,7.38,1.02
H001,Residential,1,7,2025-05-16,136,25.4,6.19,0.77
H001,Residential,1,7,2025-05-17,137,26.1,8.41,0.92
H001,Residential,1,7,2025-05-18,138,28.2,7.13,0.81
H001,Residential,1,7,2025-05-19,139,28.6,6.4,0.81
